IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.116.169.139,443,443,true,CDG,Europe,Paris,177,0.00
34.34.73.245,443,0,true,FRA,Europe,Frankfurt,178,0.00
34.34.9.157,443,443,true,CDG,Europe,Paris,179,0.00
34.34.60.6,443,443,true,FRA,Europe,Frankfurt,179,0.00
34.65.154.40,443,443,true,FRA,Europe,Frankfurt,180,0.00
34.34.46.67,443,443,true,FRA,Europe,Frankfurt,181,0.00
34.65.59.29,443,0,true,FRA,Europe,Frankfurt,181,0.00
34.34.14.72,443,443,true,FRA,Europe,Frankfurt,182,0.00
34.65.222.230,443,443,true,FRA,Europe,Frankfurt,183,0.00
34.65.244.200,443,443,true,FRA,Europe,Frankfurt,183,0.00
34.116.138.163,443,0,true,FRA,Europe,Frankfurt,184,0.00
34.118.95.31,443,0,true,EWR,North America,Newark,184,0.00
34.116.214.3,443,443,true,CDG,Europe,Paris,187,0.00
34.118.40.210,443,443,true,AMS,Europe,Amsterdam,189,0.00
34.116.241.33,443,443,true,FRA,Europe,Frankfurt,191,0.00
34.122.12.237,443,443,true,ORD,North America,Chicago,205,0.00
34.70.31.233,80,0,false,ORD,North America,Chicago,205,0.00
34.133.113.15,80,0,false,ORD,North America,Chicago,206,0.00
34.66.72.229,443,443,true,ORD,North America,Chicago,206,0.00
35.202.7.148,80,0,false,ORD,North America,Chicago,206,0.00
34.70.91.86,443,443,true,ORD,North America,Chicago,206,0.00
34.68.51.16,80,0,false,ORD,North America,Chicago,206,0.00
35.239.72.131,80,0,false,ORD,North America,Chicago,206,0.00
34.69.150.180,443,443,true,ORD,North America,Chicago,206,0.00
34.69.253.52,80,0,false,ORD,North America,Chicago,210,0.00
34.145.145.76,443,443,true,IAD,North America,Ashburn,211,0.00
34.134.91.160,80,0,false,ORD,North America,Chicago,212,0.00
35.231.5.47,80,0,false,ATL,North America,Atlanta,218,0.00
35.237.127.69,80,0,false,ATL,North America,Atlanta,219,0.00
34.116.215.179,443,443,true,IAD,North America,Ashburn,227,0.00
35.243.254.173,80,0,false,ATL,North America,Atlanta,229,0.00
34.116.202.226,80,0,false,BUD,Europe,Budapest,243,0.00
34.116.202.226,80,0,false,BUD,Europe,Budapest,247,0.00
